id,bin,last_4,country_code,currency,names,emails,ip_addresses,order_ids,shopper_ids,merchant_ids,total_txn,total_sales,total_sale_amount,total_refunds,total_refund_amount,total_chargebacks,total_chargeback_amount,layer1_status,layer2_status,recent_txn_count,last_updated,fraud_score
1053,478518,5191,GB,USD,"['Kimberly Romero', 'Jason Wheeler']",['rbennett@smith.com'],"['18.153.55.134', '150.66.89.231']","['638196', '407087', '274955', '974107', '683108', '244867', '658359']",['20379'],"['98500', '54559', '81207']",7,5,2140,1,145,0,0,a,,7,2023-09-25 10:50:40,0.22
1054,458942,5739,FR,GBP,['Phillip Sparks'],['robinlee@novak.com'],"['17.43.20.210', '209.116.174.160']","['152571', '477375', '101406', '555980', '136678', '498681', '139016', '554824', '348423', '752233']",['96661'],"['65540', '57886']",10,7,1778,0,0,0,0,a,,8,2024-04-10 13:05:20,0.12
1055,405916,2874,DE,USD,['Eric Jordan'],"['kreyes@hernandez.biz', 'ychapman@simon.com']","['51.45.94.74', '3.115.251.98']","['701744', '376741', '654694', '683817', '290892', '473651', '674990', '992221', '511345', '734221', '718706', '730738', '116481', '308681', '433327', '881715', '695407', '794382', '861085', '140812', '132428', '711760', '909361', '122641', '268967', '940093', '345101', '425823', '668111', '314133', '671087', '392527', '826814', '625219', '586962', '855785', '924470', '710239', '793564', '749504', '394974', '166130', '448003', '546907', '597264', '173150', '828235', '865999', '946020', '787397', '968281', '303192', '539194', '547403', '343905', '902448', '266550', '225405', '251109', '471033', '886582', '853090', '515693', '740886', '118966', '478124', '731167', '739220', '826593', '189562', '115597', '442997', '155428']",['12447'],"['93959', '86591', '72020', '47623', '39607']",73,72,33840,1,242,1,349,a,r,9,2023-10-10 18:37:25,0.3
1056,427472,3681,GB,EUR,"['Ryan Adkins', 'Destiny Smith']",['frycarlos@cordova-wood.net'],"['199.136.188.99', '164.244.170.177']","['720605', '813251', '559302', '641245', '321279', '246241', '710121', '529225', '664772', '160017', '128427', '137961', '245374', '993543', '313853', '951176', '786875', '648271', '732874', '725394', '120734', '139070', '279638', '361146', '624857', '221045', '808749', '427199', '685861', '989262', '184179', '742783', '622418', '838973', '103078', '143726', '601317', '421459', '230205', '450978', '536549', '801220', '576288', '716742', '496448', '913611', '454552', '741045', '846399', '945445', '994917', '691755', '751186', '370074', '170174', '945478', '265621', '500768', '832890', '405876', '508178', '342813', '150505', '130014']",['77736'],"['26018', '12847', '54060', '24395', '92388']",64,8,1392,8,2904,1,167,r,r,5,2024-12-14 14:29:44,0.73
1057,447934,8713,GB,GBP,['David Thomas'],"['joshuaburns@rodgers.com', 'ucallahan@hotmail.com']","['131.203.100.51', '52.82.186.70']","['240194', '232867', '510733', '535612', '885666', '784696', '890937', '331225', '352619', '879941', '500670', '901087', '579484', '444157', '924379', '792458', '780890', '900913', '350287', '938189', '793219', '665129', '431298', '432229', '795837', '521115', '137979', '988783', '750168', '854629', '107326', '426629', '880519', '234685', '938886', '472011', '657275', '460314', '681181', '746060', '640675', '316344', '938419', '400928', '617075', '775377', '564784', '971511']",['76075'],"['45440', '49290', '29635', '76232', '12255']",48,33,13563,1,123,1,74,a,a,8,2024-01-05 23:38:26,0.01
1058,408745,8718,DE,GBP,"['Christine Williams', 'Mary Shepard']","['williammendoza@hotmail.com', 'williamarmstrong@hotmail.com']",['159.42.128.169'],"['495149', '432096', '422489', '855744', '630348', '124810', '206447', '902809', '111111', '933455', '230061', '418470', '230407', '448640', '402463', '630382', '431627', '749925', '641894', '675968', '801312', '701392', '605003', '235648', '211960', '680840', '721854', '507651', '878235', '699180', '726272', '761633', '679481', '270320', '975320', '543578', '783173', '924216', '157266', '219667', '285433', '714646', '765965', '677348', '454621', '393414', '523009']",['71929'],"['56959', '46115', '81230', '40889']",47,17,4471,2,876,0,0,a,,10,2024-05-08 18:39:33,0.15
1059,497004,5967,DE,USD,['Rachel Ellis'],"['cindyolsen@yahoo.com', 'lbates@harrell.com']",['206.98.69.140'],"['948164', '944360', '502462', '453981', '174320', '716781', '245146', '608223', '632195', '872081', '821882', '336769', '971112', '931759', '214246', '246541', '345026', '797905', '661708', '255346', '185812', '248292', '285943', '841007', '101874', '593897', '106058', '819059', '378573', '740291', '486333', '381529', '711904', '161536', '658669', '785809', '911711', '548152', '845534', '849947', '595131', '626358', '252601', '226313', '117655', '929298', '392851', '574386']",['20087'],"['55035', '61936']",48,13,5603,1,136,0,0,a,r,4,2023-09-19 06:31:50,0.14
1060,446191,3725,DE,EUR,['Aaron Wells'],['teresa48@hotmail.com'],['215.181.80.24'],"['303714', '844942', '749978', '800686', '646194', '624833', '346564', '638476', '613641', '489626', '916431', '364275', '780219', '661740', '917539', '241545', '841760', '769195', '908539', '303474', '509012', '910937', '203886', '704834', '944678', '715504', '233218', '504881', '126680', '782349', '815398', '136946', '417509', '970466', '106329', '157413', '201741', '533537', '725300', '273425', '505820', '332342', '545863', '964512', '696763', '324505', '200854', '278758', '858435', '511632', '330520', '857288', '676082', '129920', '629967', '648226', '969615', '720516', '440568', '747427', '562698', '100285', '134807', '530196', '478808', '473586']",['64414'],"['47241', '93588', '92304', '50891', '30972']",66,58,17980,2,612,0,0,a,r,3,2024-12-17 04:17:31,0.04
1061,456264,8761,GB,EUR,['Michelle Pham'],"['mendozanatasha@rivera.info', 'shepardtyler@smith.com']",['208.143.206.26'],"['301954', '199079', '339475', '382898', '961677', '803978', '552443', '813717', '524599', '823008', '332488', '287504', '432974', '557340', '543093', '104125', '581796', '933869', '387807', '203925', '507169', '350514', '572850', '875487', '635500', '373677', '531320', '308329', '295241', '920203', '341533', '990273', '831882', '582341', '509791', '892700', '970182', '656092', '334996', '559485', '953089', '338274', '441525', '287059', '169823', '977785', '667286', '400801', '740468', '593030', '440892', '623133', '180799', '339100', '135817', '926397', '171244', '238275', '640651', '991718', '700709', '855597', '643145', '170888', '638899', '597576', '417366', '372583', '735035', '417427', '487234', '209962', '416134', '568922', '817576', '679593']",['15415'],"['46423', '22783', '69957', '10562']",76,3,201,2,748,1,391,a,d,7,2024-09-16 11:12:13,0.4
1062,473177,7315,GB,INR,['Amy Williams'],"['pattonsamuel@ellis.com', 'newtonkevin@gmail.com']",['104.244.185.140'],['166880'],['16944'],"['90769', '79488']",1,1,266,1,457,0,0,a,d,4,2024-03-08 19:49:16,0.33
1063,439732,4853,DE,EUR,['Michael Osborne'],"['jesseyoung@yahoo.com', 'ryan84@hotmail.com']","['89.13.140.247', '53.94.255.24', '110.83.188.78']","['472670', '698888', '596501', '905251', '188032', '648218', '319854', '977284', '539876', '840955', '528514', '899156', '655530', '865822', '685292', '114101', '661935', '474701', '942787', '738031', '627249', '109144', '313152', '563982', '905947', '328739', '809309', '913133', '873689', '507516', '150919', '409049', '833032', '971834', '235224', '864701', '791282', '343503', '451251', '655176', '686969', '774857', '941036', '269703', '914037', '262695', '674187', '697361', '779137', '470508', '424718', '847001', '433607', '555709', '716164', '174224', '333920', '808099', '247021', '380966', '485412', '771504', '988691', '491387', '749830', '870738', '929189', '543058', '224392', '528885', '923594', '458728', '694893', '536394', '347013', '238285', '634307', '686988', '852210', '172142', '169096', '441275', '118963', '272618', '697162', '435454', '659118', '617603', '704549', '856836', '851163', '206296', '562255', '321034', '497465', '524437', '729496', '159100', '806155', '326494']",['31565'],"['13304', '79883', '93778']",100,50,10050,19,6802,3,963,d,r,9,2024-07-04 16:05:25,0.75
1064,498462,9485,US,GBP,"['Patricia Cantu', 'Brian Walker']","['xschmidt@yahoo.com', 'monicajohns@greer.com']",['80.198.143.0'],"['905558', '773602', '282950', '328477', '339227', '237701', '460505', '842030', '593229', '607893', '590971', '643800', '778216', '193224', '913718', '968025', '593937', '815518', '733147', '416856', '386001', '638235', '664796', '162791', '865785', '744180', '155819', '256975', '324474', '522893', '933694', '802682', '783852', '366151', '884636', '326080', '752669', '511265', '262032', '623762', '884835', '358883', '880557', '983044']",['49195'],"['42741', '54791', '29585']",44,26,12714,2,218,0,0,a,r,6,2025-04-16 06:13:18,0.29
1065,477421,1811,GB,INR,['John White'],['alexander00@pena.com'],['92.15.128.240'],"['560615', '686879', '994592', '630963', '219690', '339285', '424390', '286318', '489717', '333008', '598886', '658697', '790928', '131779', '249129', '977345', '211012', '844949', '274300', '846009', '301925', '842817', '808628', '796798', '691255', '250088', '349396', '770698', '933683', '429576', '454946', '115104', '522881', '681210', '497271', '649812', '334489', '316252', '294398', '465315', '685454', '715944', '657751', '167992', '429304', '426677', '650563', '701825', '848563', '221247', '617119', '301808', '976423', '718225', '530511', '203337', '130645', '812207', '821399', '312940', '547130', '286798', '636778', '491589', '557680', '495553', '957147', '436384', '398915', '499644', '141788', '912153', '247728', '172456', '347274', '325599', '570690', '210089', '964119', '805579', '161007', '422033', '758448', '109836', '975146', '637801', '376458', '580805', '359344', '188701', '228322', '908648', '458165', '680438', '181048', '669983', '458179', '744914']",['12826'],"['88752', '14909']",98,64,12864,1,255,1,368,a,d,4,2024-08-13 16:54:46,0.21
1066,477913,1094,DE,USD,"['Frank Caldwell', 'Danielle Bryant']","['ann57@gmail.com', 'michelle49@hotmail.com']","['15.26.229.208', '61.133.98.73']",['591123'],['32898'],"['99978', '43695', '30653']",1,1,146,2,136,0,0,a,d,10,2024-08-22 23:30:46,0.38
1067,444493,9711,GB,GBP,"['Jeremy Freeman', 'Paul Knox']",['hscott@yahoo.com'],"['185.163.155.55', '142.61.169.68']","['143096', '331273', '441507', '348855', '579272', '216575', '945710', '710342', '404289', '921201', '518139', '119988', '513194', '176350', '223951', '435657', '766967', '767266', '761220', '378249', '741724', '177483', '846905', '167265', '826674', '318723', '167082', '922172', '852702']",['95900'],"['61723', '85225', '53618', '80451', '22313']",29,27,9180,0,0,0,0,a,,4,2025-01-03 21:30:49,0.15
1068,408821,3915,DE,INR,['Jill Anderson'],['johnsonjames@oliver.com'],['211.62.171.223'],"['168740', '641910', '804824', '249298', '603115', '430705', '444678', '961159', '368049', '929994', '601062', '705214', '196927', '386757', '670679', '625081', '496163', '653995', '132490', '885181', '523987', '964809', '476465', '424958', '331034', '556034', '412107', '954307', '707373', '517929', '141317', '423562', '594337', '220132', '977621', '122881', '872019', '449747', '693767', '838360', '475344', '711258', '710413', '164078']",['39420'],"['79902', '68427']",44,31,8432,0,0,0,0,a,r,5,2024-07-21 18:42:50,0.34
1069,436498,9281,IN,EUR,['John Phillips'],"['erobbins@drake.com', 'deanaustin@gmail.com']","['147.183.78.252', '38.140.150.205']","['291520', '362653', '977458', '366992', '779059', '438406', '893111', '840567', '419530', '721972', '501941', '494143', '235102', '206305', '179968', '288013', '499111', '363690', '444820', '571979', '405995', '720691', '728607', '999957', '606145', '110350', '644922', '488531', '920901', '161364', '636869', '833574', '163104', '759364', '516392', '259610', '904076', '448844', '621022', '694630', '229472', '914283', '365954', '314908', '512661', '439842', '504818', '720785', '280672', '202710', '444116', '813728', '805224', '348587', '782608', '894115', '743469', '579817', '876569', '475723', '996573', '308956', '466528', '167255', '602692', '654054', '859681', '538807', '470666', '723203', '806978', '654435', '921953', '105220', '827022', '200673', '501577', '850892', '177583', '438406', '280365', '111502', '228340', '498052', '990847', '871784', '544629', '905700', '899543', '237617', '296226', '881582', '992181', '318707', '950436', '359398', '683699', '775232']",['78232'],['66105'],98,95,45980,2,106,0,0,a,a,4,2023-12-12 13:19:47,0.12
1070,408480,5328,DE,EUR,"['Nicole Wall', 'Alec Graham']","['zimmermankaren@yahoo.com', 'alee@gmail.com']",['71.193.254.88'],"['528376', '231645', '531868', '261925', '601638', '660074', '615698', '416936', '415079', '160448', '719941', '891251', '378412', '400164', '566963', '909529', '195412', '130229', '634890']",['52778'],['34976'],19,7,3024,2,868,0,0,a,,1,2024-08-27 02:15:30,0.2
1071,453171,9173,IN,USD,"['Ernest Brewer', 'Paige Nielsen']",['sromero@gibbs.com'],"['183.190.132.227', '50.136.89.49', '202.77.241.125']","['658884', '693456', '581601', '865803', '325716', '135603', '329058', '583448', '638123', '989454', '791611', '355233', '765987', '967449', '453778', '472919', '210239', '197965', '874742', '581254', '419377', '948538', '754839', '295345', '311052', '493100', '410316', '692606', '593237', '375844', '288690', '269128', '776612', '962740', '648576', '280093', '115926', '397803', '512577', '873224', '222066', '582806', '574808', '609676', '712151', '695202', '574413', '569128', '633470', '348585', '914809', '442284', '159265', '307306', '522083', '281759', '470897', '149651', '377496', '245158', '445767', '660564', '543975', '856296', '824145', '192620', '388887', '682796', '299000', '921676', '762855', '684649', '310154', '195769', '311404', '919400', '896383', '453554', '703546', '628133', '565040', '670331', '401867', '541405', '842435', '428293', '138950', '349578', '328233', '823425', '987699', '107772', '364892', '194140', '280998']",['69252'],"['30668', '31667', '19652']",95,2,316,1,396,1,93,a,d,10,2024-02-04 18:03:37,0.31
1072,484935,6118,US,EUR,"['Scott Hill', 'Nicholas Meza']","['georgestephen@lewis.info', 'orozcostacie@hotmail.com']","['179.169.149.186', '83.137.50.141', '219.6.64.217']","['527594', '641781', '254088', '246881', '279174', '429494', '652408', '888409', '864963', '123926']",['76863'],"['84896', '56120', '49973']",10,6,834,1,188,0,0,a,r,3,2024-11-15 04:22:07,0.18
1073,447887,5893,US,GBP,['Roberta Taylor'],['craig86@decker-zuniga.com'],['26.19.250.152'],"['791498', '412028', '372376', '744642', '580964', '198826', '517064', '340997', '374290', '493351', '198367', '850712', '856092', '614928', '922922', '277815', '259437', '881679', '684649', '612762', '202046', '163466', '200565', '563382', '305850', '707288', '864411', '749423', '967800', '740778', '918468', '707810', '812871', '962057', '412778', '455346', '387387', '774199', '460611', '730496', '500054', '287532', '400832', '357733', '213152', '820319', '751549', '541711', '600626', '419540', '690081', '585313', '615384', '709911', '628282', '131174', '950438', '956440', '823488', '608447', '879023', '960753', '671359', '703744', '893329', '611607', '206545', '303547', '543830', '921945', '458904', '785431', '530891', '707723', '759003', '613829', '646138', '976657', '431134', '303999', '129720', '114279', '171625', '721830', '197426', '477203', '320313', '417191', '566544', '713760', '752509', '454683', '161307', '134570', '331669']",['41365'],"['90083', '89688', '16249', '41346', '50630']",95,51,4488,0,0,1,301,a,r,0,2024-12-03 12:45:25,0.18
1074,400767,5618,FR,INR,['Melissa Weber'],"['shannonjones@hotmail.com', 'ejacobs@yahoo.com']","['1.90.245.156', '2.159.168.116']","['221294', '921325', '613825', '903856', '953129', '159340', '543602', '615565', '102767', '587821', '173215', '186822', '185565', '581928', '361521', '943322', '311664', '328891', '510468', '823223', '106239', '479381', '314510', '759302', '269289', '931300', '456812', '944774', '959899', '881307', '398661', '191469', '752841', '944048', '979881', '461920', '435792', '215280', '583235', '271879', '542567', '843261', '810710', '108399', '276228', '835535', '313599', '679980', '618064', '686633', '339660', '219446', '686787', '341913', '721961', '536293', '618958', '884694', '377770', '679476', '331762', '723300', '826421', '109503', '765313', '747666', '143899', '761433', '659527', '533045', '676733', '570344', '921256', '647851', '848047', '209674', '891291']",['10318'],"['51495', '83834', '58984']",77,72,16056,23,10465,20,3920,d,a,10,2025-05-05 21:41:49,0.8
1075,455342,9216,FR,INR,['Aaron Sanchez'],['vbell@yahoo.com'],"['216.42.245.157', '168.129.105.47']","['866346', '910798', '246838', '812750', '946642', '698643', '792068', '225582', '650668', '682941', '715635', '372078', '230180', '284498', '592267', '360334', '626350', '895369', '581616', '958078', '426113', '237602', '121586', '369733', '576544', '961508', '820890', '885864', '686579', '316068', '811372', '919610', '683374', '360335', '944430', '203290', '472048', '108425', '632550']",['93882'],"['59511', '58199', '77831']",39,36,2988,2,200,0,0,a,r,3,2024-05-12 12:49:19,0.04
1076,485867,9343,FR,USD,['Deborah Hurst'],"['rodriguezmonica@yahoo.com', 'lestersamuel@hotmail.com']","['96.229.106.22', '104.142.14.161']","['553761', '338330', '412934']",['33388'],"['15130', '83946']",3,1,104,1,130,1,121,r,,7,2024-06-25 05:55:23,0.64
1077,409106,8045,FR,USD,['Deborah Murphy'],['caseyjamie@miller.net'],"['9.55.238.239', '102.86.218.181', '194.25.99.184']","['432885', '675687', '959398', '511685', '121578', '825740', '293267', '995984', '400737', '799732', '854005', '930392', '333814', '851540', '526311', '983335', '446193', '388224', '659076', '535829', '298042', '371529', '246335', '366320', '627162', '935826', '814542', '771162', '920215', '448001', '794484', '519767', '624654', '576085', '262961', '291301', '973247', '174778', '528530', '361056', '119849', '847966', '231445', '331851', '426390', '365345']",['21755'],"['44657', '72895', '65996', '87582']",46,7,1799,1,311,1,272,a,,10,2024-04-25 13:04:23,0.03
1078,421327,2759,DE,GBP,"['John Henry', 'Samuel Tanner']",['howens@hotmail.com'],['201.210.168.145'],"['998126', '591203', '545552', '610030', '869640', '608066', '840150', '749086', '887214', '443944', '857531', '338132', '876591', '909543', '990986', '465232', '761820', '688483', '705973', '894734', '813597', '233760', '473921', '420539', '606937', '546985', '178418', '235193', '183505', '203938', '319568', '399010', '718901', '118338', '719790', '735777', '706075', '782751', '817967', '587583', '587084', '291242', '896678', '464817', '115519', '241707', '784043', '905628', '626512', '296330', '407987', '481283', '146840', '521353', '669108', '207120', '431207', '938671', '718853', '446683', '327695', '933093', '502490', '327181', '923089', '616997', '387073', '114826', '226364', '670283', '350922', '917601', '296612', '528730', '870857', '941422', '741384', '465643', '208307', '861805', '950458', '721119', '701842']",['90141'],"['96141', '36576']",83,59,23482,2,688,0,0,a,,3,2023-09-14 14:28:23,0.26
1079,411953,7040,FR,INR,['Cole Parker'],['leonardnancy@yahoo.com'],['216.187.102.37'],"['259140', '975869', '763305', '439690', '333350', '461748', '256905', '752463', '919163', '849033', '957824', '731123', '869423', '347103', '345742', '991691', '495285', '780874', '929872', '447881', '970389', '881698', '555951', '572873', '137752', '866194', '544742', '322539', '319376', '121840', '263428', '647625', '365735', '159525', '470964', '700623', '215656', '632509', '585613', '156053', '967004', '421999', '893951', '747116', '766007', '665750', '988710', '524366', '218746', '215464', '500765', '941031', '103744', '363152', '760253', '459555', '472218', '858912', '786399', '442949', '603878', '350970', '550184', '989301', '347672', '845872', '236002', '663155', '235694', '540443', '397007', '232834', '815216', '259064', '436760', '501213', '867668', '921830', '565864', '475561', '541133', '336110', '220917', '236349', '162115', '743980', '768144', '304298', '598962', '182254', '420655', '481681', '401529', '498184', '951696', '556702', '382014']",['85565'],['35823'],97,8,1192,1,230,1,118,a,,6,2024-11-01 04:27:29,0.14
1080,453556,3694,FR,EUR,"['Joseph Rush', 'John Oconnor']","['bserrano@gmail.com', 'jtaylor@johnson.net']","['154.115.194.0', '49.125.167.178']","['574560', '719068', '484872', '746736', '210354', '991681', '523916', '755039', '973168', '649346', '864355', '866013', '760995', '805572', '777606']",['99707'],['89164'],15,12,5892,3,786,1,195,r,d,1,2023-09-07 20:44:51,0.92
1081,490955,7476,DE,USD,['Donna Taylor'],"['marcus66@gmail.com', 'joseph76@gmail.com']","['138.129.16.222', '119.151.145.101']","['756304', '661676', '546861', '170068', '990947', '228881', '650668', '578290', '373321', '480623', '699719', '672191', '823427', '737881', '293496', '592866', '729920', '194090', '219307', '672046', '758328', '970424', '130826', '103429', '761993', '403656', '588513', '807832', '875036', '878373', '729246', '370734', '140921', '988758', '485935', '128677', '110193', '976463', '890005', '166554', '421999', '388604', '898064', '586497', '777620', '687594', '331063', '292327', '937546', '870157', '577724', '555384', '845825', '934780', '437088', '985903', '864926', '773406', '577068', '857608', '239263', '739342', '403588', '622904', '982212', '754342', '254645', '157960', '446033', '980612']",['88503'],"['15432', '19724']",70,30,7470,2,494,1,251,a,,6,2024-06-15 21:24:20,0.06
1082,411360,6951,FR,GBP,"['Blake Hart', 'Elizabeth Dunlap']",['stevenflowers@gmail.com'],"['63.64.188.101', '158.144.59.3', '89.243.132.220']","['708337', '930835', '706612', '910175', '308485', '602583', '277625', '642760', '800636', '347047', '559383', '663320', '733087', '436712', '574574', '162209', '679786', '390239', '523042', '161776', '691091', '188431', '180376', '683097', '868362', '862145', '612591', '212918', '428609', '364715', '599067']",['54509'],"['14923', '10777']",31,16,7232,0,0,0,0,a,a,2,2023-11-21 01:31:24,0.14
1083,423956,7984,US,EUR,"['Mitchell Phillips', 'Justin Gaines']","['johnsondylan@harris.biz', 'jamesrogers@lawson.info']","['201.181.123.211', '114.200.186.150', '62.203.158.226']","['380696', '885164', '934682', '310806', '436527', '675973', '193385', '619508', '418533', '388115', '973732', '913865', '515643', '961182', '939924', '792546', '793570', '939305', '958461', '110134', '718034', '105587', '348795', '735804', '437645', '373480', '297962', '208750', '273313', '567491', '975331', '666113', '223955', '952855', '605277', '142249', '185218', '764684', '995692', '371458', '219392', '564726', '452479', '603719', '154978', '496745', '354565', '895631', '520100', '810814', '411523', '602131', '705222']",['77479'],"['28835', '67570', '64280']",53,7,2184,1,74,5,2315,r,,6,2025-05-27 09:30:46,0.99
1084,428779,1378,US,INR,"['Joseph Cross', 'Tracy Edwards']","['heather04@johnson.net', 'victoria96@gmail.com']",['110.11.175.172'],"['154602', '951100', '908247', '210807', '169558', '610875', '464569', '382769', '277632', '137988', '422940', '716999', '488793', '204520', '834720', '324908', '294251', '634861', '421660', '586243', '525616', '188118', '175882', '682427', '278868', '241631', '782249', '342863', '832478', '825488', '589912', '164796', '318901', '873768', '566951', '343755', '945924', '192111', '702269']",['50172'],['88976'],39,19,8265,3,276,17,7684,r,r,9,2025-05-30 02:18:11,0.71
1085,467965,6532,FR,GBP,['Eric Moran'],"['timothysolomon@ryan-patterson.org', 'jamesmccarthy@bautista-johnson.com']",['58.169.255.224'],"['648512', '671325', '782024', '309454', '335880', '778512', '555530', '390747', '355421', '859408', '485157', '555819', '283797', '954466', '140087']",['55555'],"['91623', '27452']",15,13,4342,2,460,1,93,a,a,6,2024-10-28 23:49:26,0.19
1086,455093,8258,US,USD,"['Diana Blankenship', 'Phyllis Harmon']","['jessica32@hotmail.com', 'bhughes@hotmail.com']","['1.71.221.233', '80.186.65.25', '65.179.233.34']","['213604', '451896', '145574', '406721', '232479', '724904', '151353', '521681', '725167', '433674', '594967', '773573', '813533', '488954', '950080', '850308', '365600', '340994', '557909', '250595', '647057', '474534', '643261', '597173', '877741', '319387', '707062', '875676', '515042', '516513', '251160', '240751', '991900', '468091', '364362', '643361', '635538', '452541', '858833', '435883', '350588', '178252', '540034', '907549', '118151', '856586', '791102', '345367', '781904', '963835', '581108', '238447', '197161', '783043', '184969', '123354', '733010', '312251', '793156', '817856', '803250', '584887', '422428', '272481', '555995', '309339', '245381', '939293', '873184', '950166', '343573', '543469', '118469', '157149', '469356', '264986', '352787', '307551', '108826', '852542', '140280', '140302', '670952', '893307', '527899', '677284', '329403', '325228', '945709', '945579', '119356', '499678', '566866', '820543', '218971']",['47814'],"['75160', '21378']",95,77,9394,1,404,0,0,a,r,3,2024-02-05 15:18:04,0.23
1087,485110,6668,DE,GBP,"['Nathan Merritt', 'Christina Rios']","['rjohnson@dean.com', 'heidi39@johnson-adams.org']","['131.151.132.231', '202.63.91.194', '85.31.91.37']","['784736', '766890', '125310', '571327', '930229', '721633', '627477', '169545', '614582', '407312', '866965', '263766', '557019', '281539', '916298', '660708', '213424', '205456', '910815', '778808', '105895', '770878', '633688', '992204', '524146', '948418', '446981', '458901', '832738', '343729', '765257', '603417', '886303', '177061', '170780', '851921', '970505', '352403', '372251', '330317', '747945', '749120', '533905', '289243', '248851', '752183', '167500', '426725', '483564', '884968', '318028', '844970', '624039', '349587', '417964', '878936', '267546', '150410', '707977', '110162', '714323', '556091', '619835', '152612', '200809', '342354', '199021', '724830', '945235', '872275', '723461', '158438', '158764', '256786', '958090', '791753', '237487', '580258', '956647', '122555', '102372', '273714', '365538', '276381', '341088', '544674', '133515', '342364', '829336', '999918', '674312', '797739', '799852', '720964']",['70578'],"['40185', '87527']",94,13,1651,0,0,1,473,a,,7,2023-11-22 18:24:20,0.3
1088,457306,3413,US,USD,"['Robert Alvarado', 'Carolyn Lewis']","['jacksonfriedman@hotmail.com', 'amunoz@hotmail.com']",['47.242.171.110'],"['693555', '566001', '881985', '822561', '722417', '714535', '355095', '129939', '874424', '104947', '456005', '479675', '316063', '515439', '682811', '832076', '883929', '806618', '735869', '761195', '422512', '990461', '644231', '536969', '818110', '329697', '130780', '419636', '177245', '848775', '612209', '724387', '816141', '128649', '833940', '600850', '137931', '177914', '108874', '846068', '962487', '639596', '302582', '282976', '953161']",['60733'],['92908'],45,9,2691,1,55,0,0,a,,2,2024-06-30 18:19:24,0.08
1089,497403,3616,US,EUR,"['Michael Braun', 'Tracy Foster']",['davidsmith@lee-ortiz.com'],['150.31.206.55'],"['469403', '751900', '816673', '679406', '713898', '540827', '999613', '425136', '997879', '393777', '858330', '848896', '820476', '286005', '799785', '574793', '611495', '129809', '330303', '177075', '469431', '937515', '293107', '638979', '650755', '912328', '186000', '933368', '559311', '479390', '775947', '787597', '837932', '627084', '263061', '180449', '475807', '199048', '913430', '953254', '779571', '550058', '859163', '108692', '338897', '273503', '670106', '715817', '471367', '262008', '112833', '993074', '436612', '724750', '478964', '215482', '151963', '188988', '413669', '628957', '861299', '950177', '899115', '966379', '125464', '438265', '228816', '450219', '100189', '452298', '641751', '413253', '130627', '688631', '389695', '452996', '865813', '421406', '524125', '695211', '508282', '562671', '224031', '879321', '171393', '992707', '729137', '781234']",['64489'],['23493'],88,53,9699,0,0,1,61,a,d,8,2024-06-16 10:52:26,0.34
1090,497393,2460,DE,INR,"['Brittany Hill', 'Megan Smith']","['davidnelson@mitchell.com', 'boltonbrandon@williams.com']","['175.241.101.69', '20.78.130.125', '169.216.255.0']","['498430', '705873']",['74228'],"['43397', '22964', '12475']",2,1,470,0,0,0,0,a,r,5,2023-08-08 17:10:19,0.4
1091,464987,5997,IN,INR,"['Kelly Oneal', 'Olivia Nelson']","['pharrison@sanford.org', 'parrishnicole@hotmail.com']",['108.182.4.134'],"['373141', '412877', '345460', '938812', '667942', '102247', '169602', '329287', '925460', '390600', '224111', '977124', '231416', '490731', '529456', '323224', '994862', '758012', '177627', '348454', '557522', '498935', '365818', '170499', '588834', '299667', '318183', '280188', '648337']",['85948'],['24838'],29,2,920,2,854,1,324,r,,3,2025-07-04 20:31:08,0.69
1092,438929,9561,GB,GBP,"['Stephanie Howard', 'Jonathan Hickman']",['david69@west.com'],"['109.85.77.170', '152.188.13.197', '125.221.31.61']","['896932', '978669', '883829', '951227', '132779', '434324']",['29950'],"['84237', '76438', '25058']",6,1,300,1,214,1,282,a,,4,2024-06-11 14:54:54,0.13
1093,419599,9657,IN,GBP,"['Joshua Rubio', 'Raymond Johnson']","['sherryburnett@hotmail.com', 'millerkristen@doyle-farley.com']","['82.75.218.37', '144.42.14.87', '143.226.128.28']","['707237', '536368', '774194', '401260', '324435', '543059', '957229', '473108', '716355', '783897', '223732', '931929', '791894', '820318', '753003', '828555', '168470', '662590', '740535', '475514', '378827', '995427', '811770', '361028', '433658', '389611', '591816', '528866', '365509', '678561', '543014', '656596', '652562', '732465', '930082', '822151', '275357', '189470', '913596', '897470', '113097', '355420', '346026', '292022', '122616', '100895', '558517', '414606', '266265', '913113', '625258', '827037', '630868', '177775', '126881', '558869', '751150', '167991', '204108', '360892', '740991', '326667', '543629', '625424', '997442', '368469', '960421', '589384', '655255', '971101', '101393', '387407', '413378', '469864', '714471', '320672', '368287', '452386', '951059', '271412', '691601', '153337', '604954', '916924', '645069', '938872', '715899', '323161', '506268', '218063', '806038', '860837']",['58189'],"['52944', '92532']",92,76,7296,1,384,0,0,a,a,5,2023-08-14 04:12:40,0.28
1094,434903,5793,IN,EUR,['Hunter Shannon'],"['nelsoncraig@hoover-mcgee.com', 'paularnold@holland-hale.com']",['10.81.155.128'],"['758148', '415753', '644956', '156851', '674965']",['74209'],['58685'],5,2,616,2,750,1,307,a,d,1,2024-02-05 12:51:52,0.17
